bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
165785,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,17500.0
165815,Cold,MI,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,150000.0
165864,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Office,2,3000.0
165881,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,1000.0
165923,Cold,MI,NaturalGas,gen4_led,NaturalGas,Food Service,6,7500.0
165945,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Office,7,17500.0
165955,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,3,3000.0
165996,Cold,MI,NaturalGas,gen4_led,NaturalGas,Office,1,7500.0
166022,Cold,MI,NaturalGas,gen4_led,NaturalGas,Office,6,17500.0
166192,Cold,MI,NaturalGas,gen4_led,Electricity,Mercantile,2,7500.0
166247,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,37500.0
166299,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,75000.0
166330,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,37500.0
166441,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,37500.0
166609,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,3000.0
166612,Cold,MI,NaturalGas,gen4_led,Electricity,Food Service,2,3000.0
166663,Cold,MI,NaturalGas,gen3_t5_cfl,NaturalGas,Warehouse and Storage,5,150000.0
166690,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,75000.0
166719,Cold,MI,Electricity,gen3_t5_cfl,NaturalGas,Office,2,7500.0
166906,Cold,MI,NaturalGas,gen4_led,NaturalGas,Food Service,5,3000.0
166978,Cold,MI,NaturalGas,gen4_led,Electricity,Warehouse and Storage,5,7500.0
167109,Cold,MI,NaturalGas,gen4_led,Electricity,Office,1,1000.0
167128,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,17500.0
167213,Cold,MI,NaturalGas,gen4_led,NaturalGas,Office,4,17500.0
167380,Cold,MI,NaturalGas,gen4_led,Electricity,Office,1,7500.0
167405,Cold,MI,NaturalGas,gen4_led,Electricity,Office,4,1000.0
167414,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,75000.0
167419,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Office,3,3000.0
167425,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
167489,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,5,17500.0
167567,Cold,MI,NaturalGas,gen4_led,Electricity,Office,1,7500.0
167578,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,6,7500.0
167599,Cold,MI,NaturalGas,gen4_led,NaturalGas,Education,6,75000.0
167620,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,17500.0
167646,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
167730,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,150000.0
167790,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,3000.0
167794,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,150000.0
167842,Cold,MI,NaturalGas,gen4_led,Electricity,Mercantile,2,37500.0
167894,Cold,MI,NaturalGas,gen4_led,Electricity,Mercantile,3,17500.0
167916,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,3000.0
167935,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,75000.0
168002,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,3000.0
168018,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,4,37500.0
168036,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,75000.0
168105,Cold,MI,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
168121,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
168137,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,3,3000.0
168139,Cold,MI,NaturalGas,gen4_led,NaturalGas,Mercantile,0,7500.0
168144,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,1,75000.0
168328,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
168372,Cold,MI,Propane,gen1_t12_incandescent,Electricity,Food Service,5,3000.0
168377,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,75000.0
168510,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Office,1,3000.0
168654,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,75000.0
168810,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,1000.0
168834,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,37500.0
168904,Cold,MI,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,3000.0
168917,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,3,17500.0
168933,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,5,150000.0
169019,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
169021,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,1,37500.0
169042,Cold,MI,NaturalGas,gen4_led,NaturalGas,Mercantile,4,17500.0
169094,Cold,MI,FuelOil,gen2_t8_halogen,Electricity,Warehouse and Storage,1,37500.0
169136,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,3,3000.0
169196,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
169243,Cold,MI,NaturalGas,gen4_led,Electricity,Office,0,7500.0
169272,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,1000.0
169275,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,3000.0
169294,Cold,MI,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,17500.0
169299,Cold,MI,NaturalGas,gen4_led,NaturalGas,Office,3,3000.0
169341,Cold,MI,NaturalGas,gen4_led,Electricity,Mercantile,0,37500.0
169362,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,150000.0
169494,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,7500.0
169540,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
169582,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,3,37500.0
169664,Cold,MI,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,6,7500.0
169667,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,37500.0
169698,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,17500.0
169706,Cold,MI,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,17500.0
169730,Cold,MI,NaturalGas,gen4_led,NaturalGas,Mercantile,2,75000.0
169749,Cold,MI,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,3000.0
169772,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,75000.0
169825,Cold,MI,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,3000.0
170027,Cold,MI,NaturalGas,gen4_led,NaturalGas,Mercantile,5,37500.0
170036,Cold,MI,NaturalGas,gen4_led,Electricity,Mercantile,7,75000.0
170104,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,6,75000.0
170139,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,2,3000.0
170233,Cold,MN,Propane,gen1_t12_incandescent,Electricity,Warehouse and Storage,1,3000.0
170312,Very Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,7500.0
170394,Cold,MN,Propane,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
170406,Cold,MN,Propane,gen2_t8_halogen,Propane,Mercantile,1,75000.0
170441,Cold,MN,NaturalGas,gen4_led,NaturalGas,Office,4,3000.0
170447,Very Cold,MN,NaturalGas,gen4_led,Electricity,Office,2,17500.0
170527,Cold,MN,Propane,gen2_t8_halogen,Electricity,Warehouse and Storage,7,17500.0
170546,Very Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,75000.0
170592,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,3000.0
170675,Cold,MN,Propane,gen2_t8_halogen,Propane,Mercantile,1,17500.0
170682,Cold,MN,Electricity,gen1_t12_incandescent,Electricity,Office,0,7500.0
170808,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,3000.0
170825,Very Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Office,5,3000.0
170868,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,75000.0
170910,Very Cold,MN,Propane,gen2_t8_halogen,Propane,Mercantile,0,7500.0
170980,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,17500.0
171053,Cold,MN,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
171079,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Lodging,4,17500.0
171120,Cold,MN,Electricity,gen2_t8_halogen,NaturalGas,Food Service,0,3000.0
171204,Very Cold,MN,FuelOil,gen1_t12_incandescent,Electricity,Education,6,37500.0
171261,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
171287,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,2,150000.0
171321,Cold,MN,Electricity,gen4_led,Electricity,Office,4,37500.0
171501,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,75000.0
171590,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
171691,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,7500.0
171787,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
171838,Cold,MN,Propane,gen4_led,Electricity,Mercantile,0,1000.0
171859,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,3000.0
171910,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,5,17500.0
171970,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,3,3000.0
172054,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,7500.0
172061,Cold,MN,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,0,75000.0
172103,Cold,MN,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,5,75000.0
172156,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Lodging,6,37500.0
172178,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Office,6,17500.0
172301,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Office,3,3000.0
172308,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
172329,Cold,MN,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,37500.0
172345,Cold,MN,NaturalGas,gen4_led,NaturalGas,Mercantile,2,7500.0
172350,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,150000.0
172375,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,37500.0
172471,Cold,MN,NaturalGas,gen4_led,NaturalGas,Office,3,17500.0
172514,Very Cold,MN,Propane,gen2_t8_halogen,Propane,Warehouse and Storage,4,17500.0
172689,Cold,MN,Propane,gen2_t8_halogen,Propane,Warehouse and Storage,2,17500.0
172727,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Office,2,17500.0
172737,Very Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,6,7500.0
172872,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,75000.0
172879,Very Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,150000.0
172979,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,37500.0
173019,Cold,MN,Propane,gen4_led,Electricity,Warehouse and Storage,2,75000.0
173027,Cold,MN,NaturalGas,gen3_t5_cfl,NaturalGas,Office,1,7500.0
173077,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,75000.0
173106,Cold,MN,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,1,17500.0
173107,Cold,MN,Propane,gen1_t12_incandescent,Electricity,Food Service,0,7500.0
173115,Cold,MN,Propane,gen1_t12_incandescent,Propane,Office,0,3000.0
173149,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,150000.0
173151,Very Cold,MN,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,17500.0
173163,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,17500.0
173201,Cold,MN,NaturalGas,gen4_led,NaturalGas,Mercantile,0,17500.0
173286,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,5,7500.0
173295,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,1,75000.0
173326,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,17500.0
173332,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,4,17500.0
173353,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,6,150000.0
173485,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,0,75000.0
173595,Very Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,17500.0
173598,Cold,MN,NaturalGas,gen4_led,Electricity,Mercantile,3,7500.0
173610,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,17500.0
173655,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,75000.0
173665,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,3,37500.0
173685,Cold,MN,NaturalGas,gen4_led,Electricity,Mercantile,1,17500.0
173691,Cold,MN,Propane,gen2_t8_halogen,Electricity,Warehouse and Storage,6,150000.0
173701,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,75000.0
173728,Cold,MN,Electricity,gen4_led,Electricity,Office,2,7500.0
173742,Very Cold,MN,Electricity,gen2_t8_halogen,Electricity,Education,5,75000.0
173809,Cold,MN,NaturalGas,gen4_led,NaturalGas,Mercantile,4,37500.0
173917,Cold,MN,Electricity,gen2_t8_halogen,NaturalGas,Lodging,5,75000.0
173960,Very Cold,MN,NaturalGas,gen4_led,NaturalGas,Mercantile,1,17500.0
173999,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Lodging,4,75000.0
174061,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,4,7500.0
174085,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,7500.0
174122,Very Cold,MN,Propane,gen1_t12_incandescent,Propane,Office,6,7500.0
174178,Very Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
174219,Cold,MN,Propane,gen1_t12_incandescent,Propane,Mercantile,5,3000.0
174283,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
174293,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,6,17500.0
174361,Cold,MN,NaturalGas,gen4_led,Electricity,Office,3,1000.0
174407,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,17500.0
174413,Cold,MN,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,3,75000.0
174468,Cold,MN,Propane,gen1_t12_incandescent,Electricity,Mercantile,6,17500.0
174475,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,7500.0
174499,Cold,MN,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,7,17500.0
174533,Cold,MN,NaturalGas,gen4_led,Electricity,Mercantile,3,17500.0
174546,Cold,MN,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,0,75000.0
174572,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,150000.0
174597,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,17500.0
174767,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,75000.0
174831,Cold,MN,NaturalGas,gen4_led,NaturalGas,Mercantile,0,37500.0
174845,Cold,MN,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
174855,Cold,MN,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,2,17500.0
174867,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,3000.0
174871,Cold,MN,NaturalGas,gen4_led,Electricity,Mercantile,5,3000.0
174926,Cold,MN,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,7,17500.0
174968,Very Cold,MN,Propane,gen4_led,Propane,Office,4,3000.0
175211,Cold,MN,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
175216,Cold,MN,NaturalGas,gen4_led,Electricity,Office,0,7500.0
175267,Cold,MN,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,2,37500.0
175404,Mixed-Humid,MS,Electricity,gen3_t5_cfl,Electricity,Mercantile,4,17500.0
175499,Mixed-Humid,MS,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,150000.0
175512,Hot-Humid,MS,Electricity,gen4_led,NaturalGas,Mercantile,0,17500.0
175521,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Education,2,150000.0
175561,Hot-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Office,2,3000.0
175600,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,6,17500.0
175609,Mixed-Humid,MS,Electricity,gen1_t12_incandescent,NaturalGas,Food Service,6,3000.0
175610,Mixed-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
175620,Mixed-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Office,5,7500.0
175636,Hot-Humid,MS,Electricity,gen1_t12_incandescent,NaturalGas,Education,3,350000.0
175665,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Education,4,75000.0
175670,Mixed-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Mercantile,6,3000.0
175702,Hot-Humid,MS,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,17500.0
175772,Hot-Humid,MS,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,6,37500.0
175838,Hot-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Mercantile,0,7500.0
175842,Hot-Humid,MS,Electricity,gen4_led,Electricity,Mercantile,3,1000.0
175918,Hot-Humid,MS,Electricity,gen4_led,NaturalGas,Mercantile,5,7500.0
175959,Hot-Humid,MS,NaturalGas,gen2_t8_halogen,NaturalGas,Office,6,37500.0
175992,Hot-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,7500.0
176012,Hot-Humid,MS,NaturalGas,gen1_t12_incandescent,FuelOil,Warehouse and Storage,4,150000.0
176030,Mixed-Humid,MS,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,7500.0
176103,Hot-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,3000.0
176229,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,6,3000.0
176278,Hot-Humid,MS,Electricity,gen4_led,Electricity,Mercantile,4,37500.0
176312,Hot-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,17500.0
176367,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,75000.0
176399,Hot-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
176455,Hot-Humid,MS,Electricity,gen4_led,Electricity,Mercantile,2,37500.0
176473,Hot-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,37500.0
176503,Hot-Humid,MS,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,75000.0
176588,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,17500.0
176628,Mixed-Humid,MS,Electricity,gen4_led,Electricity,Office,4,7500.0
176665,Hot-Humid,MS,NaturalGas,gen1_t12_incandescent,Electricity,Office,1,7500.0
176841,Hot-Humid,MS,Electricity,gen3_t5_cfl,Electricity,Mercantile,3,37500.0
176894,Mixed-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,150000.0
176948,Hot-Humid,MS,Electricity,gen1_t12_incandescent,NaturalGas,Food Service,3,7500.0
176957,Mixed-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Mercantile,6,150000.0
176965,Hot-Humid,MS,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,17500.0
177010,Hot-Humid,MS,NaturalGas,gen4_led,Electricity,Office,3,7500.0
177014,Mixed-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,7500.0
177062,Hot-Humid,MS,Electricity,gen1_t12_incandescent,Electricity,Food Service,5,3000.0
177091,Hot-Humid,MS,NaturalGas,gen4_led,NaturalGas,Food Service,5,3000.0
177133,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,6,7500.0
177171,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Food Service,4,7500.0
177184,Mixed-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
177190,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Mercantile,4,37500.0
177225,Hot-Humid,MS,Propane,gen4_led,Propane,Mercantile,6,17500.0
177277,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,6,750000.0
177297,Mixed-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,7500.0
177369,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,NaturalGas,Education,3,37500.0
177382,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Food Service,5,3000.0
177429,Mixed-Humid,MS,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,7500.0
177541,Hot-Humid,MS,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,0,17500.0
177569,Mixed-Humid,MS,NaturalGas,gen4_led,Electricity,Office,4,3000.0
177590,Hot-Humid,MS,Electricity,gen1_t12_incandescent,NaturalGas,Food Service,6,3000.0
177619,Hot-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Education,4,75000.0
177654,Mixed-Humid,MS,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
177714,Mixed-Humid,MS,NaturalGas,gen3_t5_cfl,NaturalGas,Mercantile,4,150000.0
177762,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Education,3,75000.0
177793,Hot-Humid,MS,NaturalGas,gen4_led,NaturalGas,Mercantile,1,17500.0
177795,Mixed-Humid,MS,NaturalGas,gen4_led,NaturalGas,Mercantile,5,37500.0
177847,Mixed-Humid,MO,Electricity,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,4,17500.0
178085,Mixed-Humid,MO,Propane,gen1_t12_incandescent,Propane,Office,2,17500.0
178172,Mixed-Humid,MO,Electricity,gen4_led,Electricity,Food Service,3,3000.0
178222,Mixed-Humid,MO,NaturalGas,gen2_t8_halogen,Electricity,Office,3,17500.0
178294,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,2,7500.0
178353,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,3000.0
178365,Mixed-Humid,MO,Electricity,gen1_t12_incandescent,Electricity,Office,0,1000.0
178412,Mixed-Humid,MO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,0,75000.0
178433,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,3,37500.0
178436,Mixed-Humid,MO,NaturalGas,gen4_led,Electricity,Mercantile,2,37500.0
178538,Mixed-Humid,MO,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,75000.0
178569,Mixed-Humid,MO,Propane,gen1_t12_incandescent,Propane,Warehouse and Storage,2,150000.0
178595,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,75000.0
178612,Mixed-Humid,MO,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,0,37500.0
178706,Mixed-Humid,MO,NaturalGas,gen4_led,Electricity,Mercantile,5,75000.0
178768,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,3,17500.0
178904,Mixed-Humid,MO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,0,75000.0
178938,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,75000.0
178951,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Food Service,4,3000.0
178970,Mixed-Humid,MO,Electricity,gen4_led,Electricity,Mercantile,2,75000.0
178980,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,1,75000.0
178999,Mixed-Humid,MO,NaturalGas,gen2_t8_halogen,Electricity,Education,4,37500.0
179021,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,4,150000.0
179147,Mixed-Humid,MO,Propane,gen1_t12_incandescent,Electricity,Mercantile,1,7500.0
179206,Mixed-Humid,MO,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,75000.0
179386,Mixed-Humid,MO,Electricity,gen4_led,Electricity,Food Service,6,3000.0
179433,Mixed-Humid,MO,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,4,37500.0
179457,Mixed-Humid,MO,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,3,75000.0
