bldg_id,in.building_america_climate_zone,in.state,in.heating_fuel,in.interior_lighting_generation,in.service_water_heating_fuel,in.comstock_building_type_group,in.vintage,in.sqft
125,Mixed-Humid,AL,NaturalGas,gen3_t5_cfl,Electricity,Office,0,3000.0
130,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,75000.0
142,Mixed-Humid,AL,NaturalGas,gen3_t5_cfl,NaturalGas,Education,6,75000.0
151,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,350000.0
169,Mixed-Humid,AL,Propane,gen2_t8_halogen,Electricity,Office,1,3000.0
180,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,NaturalGas,Office,1,3000.0
186,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,7500.0
213,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Office,0,7500.0
239,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
244,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
247,Mixed-Humid,AL,Propane,gen1_t12_incandescent,Electricity,Food Service,3,7500.0
260,Hot-Humid,AL,Propane,gen3_t5_cfl,Electricity,Mercantile,4,17500.0
265,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,5,3000.0
277,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
281,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Office,5,3000.0
285,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,1,75000.0
286,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,3,17500.0
287,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,5,75000.0
298,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Food Service,4,3000.0
300,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
314,Mixed-Humid,AL,Propane,gen2_t8_halogen,Electricity,Food Service,4,7500.0
332,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,1000.0
337,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,4,17500.0
341,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,5,37500.0
344,Mixed-Humid,AL,Propane,gen4_led,Electricity,Mercantile,1,17500.0
348,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
355,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,7,17500.0
361,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Office,0,17500.0
363,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,37500.0
376,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Office,7,7500.0
378,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,75000.0
379,Mixed-Humid,AL,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,1,17500.0
407,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,4,17500.0
417,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,17500.0
431,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,7500.0
445,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,4,17500.0
480,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,17500.0
484,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,75000.0
488,Hot-Humid,AL,Electricity,gen3_t5_cfl,NaturalGas,Office,6,3000.0
504,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Food Service,3,7500.0
509,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,3,3000.0
512,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Food Service,6,3000.0
514,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
525,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,7500.0
528,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
529,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,17500.0
530,Hot-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,17500.0
570,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,4,3000.0
572,Hot-Humid,AL,Electricity,gen3_t5_cfl,Electricity,Mercantile,0,17500.0
575,Hot-Humid,AL,Electricity,gen3_t5_cfl,Electricity,Office,3,3000.0
576,Hot-Humid,AL,Propane,gen2_t8_halogen,Propane,Mercantile,6,17500.0
592,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,3000.0
604,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,4,7500.0
611,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Office,5,7500.0
630,Hot-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,3,17500.0
633,Hot-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,6,37500.0
635,Hot-Humid,AL,Propane,gen4_led,Electricity,Mercantile,5,17500.0
640,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,7500.0
649,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Office,3,3000.0
662,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
666,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,75000.0
672,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,5,150000.0
676,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
687,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,75000.0
688,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,2,17500.0
715,Mixed-Humid,AL,Propane,gen2_t8_halogen,Propane,Office,4,3000.0
733,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,37500.0
734,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,2,17500.0
766,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,150000.0
767,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,NaturalGas,Office,1,7500.0
771,Hot-Humid,AL,Electricity,gen3_t5_cfl,Electricity,Warehouse and Storage,3,37500.0
773,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,3,1000.0
782,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,150000.0
791,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,0,37500.0
821,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,17500.0
825,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,4,7500.0
828,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,37500.0
829,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Lodging,5,37500.0
832,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Food Service,4,1000.0
835,Hot-Humid,AL,Electricity,gen4_led,Electricity,Office,2,17500.0
850,Hot-Humid,AL,Electricity,gen4_led,Electricity,Lodging,6,17500.0
864,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,37500.0
887,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Office,0,7500.0
907,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
932,Mixed-Humid,AL,Propane,gen3_t5_cfl,Propane,Mercantile,0,75000.0
943,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
961,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,3000.0
987,Hot-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,3000.0
1002,Mixed-Humid,AL,Electricity,gen3_t5_cfl,NaturalGas,Mercantile,1,75000.0
1020,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,0,37500.0
1022,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,150000.0
1025,Mixed-Humid,AL,Electricity,gen4_led,NaturalGas,Education,4,75000.0
1027,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,0,75000.0
1058,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Education,5,3000.0
1061,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,7500.0
1064,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,7500.0
1074,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,1,3000.0
1094,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,7,7500.0
1095,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,37500.0
1108,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Office,0,1000.0
1117,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Food Service,2,3000.0
1118,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,17500.0
1131,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,2,37500.0
1143,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,3000.0
1145,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,1,37500.0
1149,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,150000.0
1152,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
1164,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,17500.0
1167,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,1,75000.0
1180,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,1000.0
1189,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,37500.0
1206,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Office,4,7500.0
1210,Hot-Humid,AL,Propane,gen4_led,Propane,Mercantile,6,75000.0
1211,Hot-Humid,AL,Electricity,gen4_led,Electricity,Office,2,3000.0
1215,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Office,3,3000.0
1237,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,4,75000.0
1240,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,2,37500.0
1265,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,150000.0
1269,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,17500.0
1275,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,7500.0
1279,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,2,17500.0
1282,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,0,37500.0
1283,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,150000.0
1289,Hot-Humid,AL,Electricity,gen4_led,Electricity,Warehouse and Storage,6,37500.0
1297,Hot-Humid,AL,Electricity,gen4_led,NaturalGas,Mercantile,5,37500.0
1301,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,5,37500.0
1305,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,4,7500.0
1326,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,0,7500.0
1330,Hot-Humid,AL,NaturalGas,gen4_led,Electricity,Office,5,17500.0
1345,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,4,75000.0
1347,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,350000.0
1355,Hot-Humid,AL,Electricity,gen4_led,Electricity,Food Service,5,3000.0
1371,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,4,37500.0
1379,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,17500.0
1390,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,2,37500.0
1395,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,1,7500.0
1400,Hot-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,4,17500.0
1401,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Office,0,7500.0
1402,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,75000.0
1403,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,5,37500.0
1410,Hot-Humid,AL,Propane,gen4_led,NaturalGas,Mercantile,6,75000.0
1412,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,2,3000.0
1436,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,37500.0
1439,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Mercantile,3,75000.0
1449,Hot-Humid,AL,Electricity,gen4_led,Electricity,Warehouse and Storage,5,17500.0
1458,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,6,3000.0
1463,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,150000.0
1466,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,7500.0
1479,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,7500.0
1487,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,75000.0
1503,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,7500.0
1514,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,4,37500.0
1520,Mixed-Humid,AL,Electricity,gen4_led,NaturalGas,Mercantile,1,17500.0
1532,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,7500.0
1541,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,6,7500.0
1559,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,6,17500.0
1568,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Office,4,7500.0
1576,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,37500.0
1581,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,4,75000.0
1587,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,6,75000.0
1601,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,2,3000.0
1603,Hot-Humid,AL,Electricity,gen4_led,NaturalGas,Mercantile,3,37500.0
1613,Hot-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,37500.0
1618,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,7,7500.0
1629,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,3000.0
1641,Hot-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,3,3000.0
1647,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Food Service,3,3000.0
1662,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,6,37500.0
1668,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,2,37500.0
1685,Mixed-Humid,AL,DistrictHeating,gen1_t12_incandescent,Electricity,Office,2,75000.0
1687,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,2,150000.0
1693,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Mercantile,5,75000.0
1702,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,6,17500.0
1703,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,1,37500.0
1710,Hot-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Food Service,2,17500.0
1713,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
1734,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,0,3000.0
1739,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,2,75000.0
1743,Hot-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,3,37500.0
1745,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,3,75000.0
1750,Mixed-Humid,AL,DistrictHeating,gen2_t8_halogen,DistrictHeating,Office,3,17500.0
1768,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Warehouse and Storage,3,3000.0
1784,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,6,75000.0
1794,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,75000.0
1799,Hot-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,1,150000.0
1808,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,6,3000.0
1809,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,37500.0
1816,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Mercantile,2,150000.0
1822,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,3,37500.0
1829,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,5,3000.0
1832,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,5,1000.0
1833,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Education,4,150000.0
1840,Mixed-Humid,AL,Propane,gen1_t12_incandescent,Electricity,Mercantile,2,37500.0
1853,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,2,3000.0
1863,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Food Service,0,17500.0
1880,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,7500.0
1884,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,2,3000.0
1885,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,3,17500.0
1890,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
1893,Mixed-Humid,AL,Propane,gen4_led,Electricity,Food Service,4,1000.0
1901,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,2,37500.0
1902,Hot-Humid,AL,Electricity,gen4_led,Electricity,Food Service,7,3000.0
1914,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Warehouse and Storage,2,75000.0
1937,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Office,5,17500.0
1939,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,6,7500.0
1942,Hot-Humid,AL,Electricity,gen4_led,NaturalGas,Office,4,7500.0
1944,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,3,75000.0
1946,Mixed-Humid,AL,Propane,gen2_t8_halogen,Propane,Mercantile,2,17500.0
1952,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Office,4,3000.0
1957,Hot-Humid,AL,DistrictHeating,gen2_t8_halogen,DistrictHeating,Office,5,37500.0
1964,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,2,17500.0
1967,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,3,17500.0
1983,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,17500.0
1989,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,4,150000.0
2001,Hot-Humid,AL,Propane,gen1_t12_incandescent,Electricity,Mercantile,2,75000.0
2014,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,3,75000.0
2018,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,0,75000.0
2022,Mixed-Humid,AL,DistrictHeating,gen2_t8_halogen,Electricity,Office,6,17500.0
2036,Hot-Humid,AL,Propane,gen4_led,Electricity,Mercantile,1,17500.0
2048,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,0,17500.0
2050,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,6,3000.0
2060,Mixed-Humid,AL,NaturalGas,gen4_led,NaturalGas,Warehouse and Storage,5,150000.0
2080,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Education,5,75000.0
2103,Mixed-Humid,AL,Propane,gen4_led,Electricity,Mercantile,2,7500.0
2119,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,3,17500.0
2133,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,1,17500.0
2142,Mixed-Humid,AL,DistrictHeating,gen2_t8_halogen,NaturalGas,Office,1,1000.0
2149,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Propane,Lodging,5,350000.0
2163,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Office,0,3000.0
2164,Hot-Humid,AL,Electricity,gen4_led,Electricity,Warehouse and Storage,2,37500.0
2180,Mixed-Humid,AL,Electricity,gen4_led,Electricity,Food Service,1,3000.0
2192,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,3,3000.0
2194,Hot-Humid,AL,Electricity,gen4_led,Electricity,Warehouse and Storage,3,17500.0
2198,Hot-Humid,AL,NaturalGas,gen1_t12_incandescent,Electricity,Office,4,7500.0
2228,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,5,75000.0
2231,Hot-Humid,AL,Propane,gen2_t8_halogen,Propane,Mercantile,5,7500.0
2235,Hot-Humid,AL,Electricity,gen4_led,Electricity,Office,4,3000.0
2240,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,6,17500.0
2242,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,5,75000.0
2244,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
2256,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,7500.0
2259,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,NaturalGas,Mercantile,6,37500.0
2262,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,1,17500.0
2268,Mixed-Humid,AL,NaturalGas,gen3_t5_cfl,Electricity,Warehouse and Storage,6,37500.0
2275,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,6,37500.0
2278,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Office,5,17500.0
2291,Hot-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Office,6,7500.0
2296,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Mercantile,4,17500.0
2298,Hot-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Warehouse and Storage,4,7500.0
2299,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,0,3000.0
2315,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,2,3000.0
2317,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Mercantile,0,37500.0
2324,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Mercantile,4,7500.0
2329,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,1,3000.0
2342,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,2,37500.0
2354,Mixed-Humid,AL,NaturalGas,gen3_t5_cfl,NaturalGas,Warehouse and Storage,5,75000.0
2360,Mixed-Humid,AL,NaturalGas,gen1_t12_incandescent,NaturalGas,Mercantile,4,150000.0
2376,Hot-Humid,AL,Electricity,gen3_t5_cfl,Electricity,Office,6,7500.0
2399,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
2400,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Food Service,4,3000.0
2413,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,1000.0
2414,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Office,0,7500.0
2437,Hot-Humid,AL,Electricity,gen4_led,Electricity,Mercantile,0,3000.0
2439,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,5,37500.0
2447,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,3,37500.0
2448,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,0,17500.0
2457,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,5,7500.0
2472,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,1,37500.0
2481,Mixed-Humid,AL,NaturalGas,gen4_led,Electricity,Mercantile,4,37500.0
2498,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,7,350000.0
2500,Hot-Humid,AL,NaturalGas,gen4_led,Electricity,Warehouse and Storage,4,17500.0
2506,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,NaturalGas,Office,4,17500.0
2510,Hot-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,5,17500.0
2516,Hot-Humid,AL,NaturalGas,gen4_led,NaturalGas,Office,2,7500.0
2524,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,5,3000.0
2532,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Mercantile,4,37500.0
2548,Mixed-Humid,AL,NaturalGas,gen2_t8_halogen,Electricity,Warehouse and Storage,6,75000.0
2551,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Food Service,3,3000.0
2556,Hot-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Warehouse and Storage,5,150000.0
2562,Mixed-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Food Service,4,1000.0
2571,Hot-Humid,AL,Electricity,gen1_t12_incandescent,Electricity,Mercantile,3,17500.0
2577,Mixed-Humid,AL,Electricity,gen2_t8_halogen,Electricity,Mercantile,0,75000.0
2580,Mixed-Humid,AL,Electricity,gen3_t5_cfl,Electricity,Office,5,17500.0
2591,Mixed-Humid,AL,Electricity,gen2_t8_halogen,NaturalGas,Warehouse and Storage,2,75000.0
